epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,56672.1,0.8213,0.37267,1.07659,0.99947,1,0.995,0.7612,0.97791,0.35577,1.12991,0.0007295,0.0007295,0.0007295
79,57371.7,0.82617,0.3695,1.08584,0.99961,1,0.995,0.78792,0.92441,0.33149,1.09036,0.000713,0.000713,0.000713
80,58071.4,0.81005,0.36702,1.07785,0.99959,1,0.995,0.77121,0.96999,0.33525,1.10629,0.0006965,0.0006965,0.0006965
81,58771.5,0.79672,0.36445,1.05357,0.99963,1,0.995,0.75073,1.02698,0.35392,1.1443,0.00068,0.00068,0.00068
82,59474.2,0.80036,0.36589,1.06671,0.99964,1,0.995,0.78174,0.92571,0.34025,1.08918,0.0006635,0.0006635,0.0006635
83,60170,0.82178,0.37605,1.07019,0.99964,1,0.995,0.78915,0.91783,0.32336,1.07927,0.000647,0.000647,0.000647
84,60868.8,0.81023,0.36629,1.05244,0.99966,1,0.995,0.79811,0.8982,0.33475,1.07373,0.0006305,0.0006305,0.0006305
85,61569.7,0.7979,0.37392,1.04605,0.99965,1,0.995,0.792,0.89806,0.33305,1.07282,0.000614,0.000614,0.000614
86,62273,0.82897,0.37626,1.07496,0.99954,1,0.995,0.78636,0.91492,0.3396,1.08958,0.0005975,0.0005975,0.0005975
87,62976.2,0.80135,0.36273,1.06037,0.99965,1,0.995,0.78103,0.96247,0.34655,1.10611,0.000581,0.000581,0.000581
88,63674.8,0.78786,0.36702,1.05714,0.99966,1,0.995,0.79277,0.91263,0.3357,1.08279,0.0005645,0.0005645,0.0005645
89,64527.4,0.79027,0.35801,1.05104,0.99966,1,0.995,0.78837,0.93069,0.33264,1.09186,0.000548,0.000548,0.000548
90,66123.5,0.78481,0.35977,1.05317,0.99962,1,0.995,0.76657,0.97195,0.33734,1.116,0.0005315,0.0005315,0.0005315
91,67666.6,0.78074,0.35238,1.04619,0.9995,1,0.995,0.77625,0.95296,0.32981,1.11234,0.000515,0.000515,0.000515
92,68446.1,0.76389,0.35473,1.0456,0.9996,1,0.995,0.78563,0.91533,0.32076,1.07779,0.0004985,0.0004985,0.0004985
93,69723.2,0.78436,0.36067,1.04221,0.99967,1,0.995,0.79528,0.88807,0.31214,1.06413,0.000482,0.000482,0.000482
94,70381.8,0.78383,0.34553,1.05232,0.99965,1,0.995,0.78276,0.93145,0.31983,1.09013,0.0004655,0.0004655,0.0004655
95,71122.9,0.77171,0.35475,1.03783,0.99966,1,0.995,0.77989,0.93712,0.31457,1.09196,0.000449,0.000449,0.000449
96,71860.8,0.77418,0.34447,1.02892,0.99968,1,0.995,0.79092,0.91588,0.32242,1.08485,0.0004325,0.0004325,0.0004325
